customer_id,name,dob,city,segment,gender,phone,plan_code,tenure_months,monthly_charges,kaggle_churn_label
6614-FHDBO,Alexander Newman,2004-02-21,Aswan,Business,M,01281643293,PLAN_C,72,109.2,No
7576-ASEJU,Brian Frank,1972-02-11,Tanta,Postpaid,F,01156596140,PLAN_B,41,74.7,No
9058-HRZSV,Angela Rhodes,1961-07-08,Alexandria,Prepaid,F,01182433029,PLAN_A,65,94.4,No
4522-AKYLR,Steven Benjamin,1994-05-05,Alexandria,Prepaid,F,01022019737,PLAN_A,13,54.8,No
0221-WMXNQ,Tara Robinson,2007-11-10,Mansoura,Prepaid,M,01151321368,PLAN_A,4,75.35,No
0303-UNCIP,Daniel Bell,1959-02-06,Luxor,Postpaid,M,01165325058,PLAN_B,41,65.0,No
9947-OTFQU,Kaylee Friedman,1973-11-03,Aswan,Prepaid,M,01130900054,PLAN_A,15,74.4,Yes
0322-YINQP,Zachary Lopez,1997-03-26,Alexandria,Prepaid,M,01111416778,PLAN_A,1,48.55,Yes
0959-WHOKV,Brenda Cox,2003-01-22,Giza,Postpaid,M,01080238316,PLAN_B,42,99.0,No
4075-JFPGR,Marco Payne,1960-01-11,Aswan,Postpaid,F,01056155452,PLAN_B,51,93.5,No
4629-NRXKX,Christian Jimenez,1956-10-19,Tanta,Prepaid,F,01172974683,PLAN_A,2,70.4,Yes
9514-JDSKI,Christopher Silva,1956-02-07,Aswan,Prepaid,M,01211116303,PLAN_A,1,40.2,Yes
3282-ZISZV,Heather Bennett,1995-05-15,Luxor,Postpaid,M,01276025948,PLAN_B,32,83.7,No
3675-YDUPJ,Douglas Woods,1997-11-01,Alexandria,Prepaid,M,01150213043,PLAN_A,10,19.85,No
4111-BNXIF,David Mitchell,1969-08-03,Aswan,Business,F,01067772049,PLAN_C,67,59.55,No
7017-VFHAY,Michael Dillon,1955-08-01,Tanta,Business,F,01190128487,PLAN_C,61,115.1,No
6655-LHBYW,Timothy Pittman,1986-04-11,Mansoura,Postpaid,M,01010968781,PLAN_B,50,114.35,No
4959-JOSRX,Thomas Johnson,1956-08-03,Mansoura,Prepaid,F,01260149632,PLAN_A,2,44.6,Yes
5046-NUHWD,Tamara Ryan,1988-04-06,Alexandria,Prepaid,F,01065262252,PLAN_A,29,45.0,No
7273-TEFQD,Melissa Mitchell,1998-01-05,Mansoura,Prepaid,M,01268667423,PLAN_A,3,41.15,Yes
3606-TWKGI,James Adams,1961-10-29,Giza,Prepaid,M,01143540489,PLAN_A,13,106.9,Yes
7529-ZDFXI,Jason Lewis,1967-07-12,Luxor,Prepaid,M,01096703417,PLAN_A,57,89.85,No
7605-BDWDC,Andrew Hopkins,1970-12-27,Mansoura,Business,F,01160782359,PLAN_C,31,49.85,No
1950-KSVVJ,Mr. Cory Rios,1993-10-02,Mansoura,Postpaid,F,01045296615,PLAN_B,45,113.3,No
0123-CRBRT,Mr. Tyler Rivera DVM,1998-12-07,Giza,Business,F,01066672010,PLAN_C,61,88.1,No
6292-TOSSS,Misty Meyer,2005-01-14,Luxor,Business,M,01242153442,PLAN_C,50,24.9,No
3197-ARFOY,Cassandra Contreras,1996-07-04,Aswan,Prepaid,F,01292304487,PLAN_A,19,105.0,No
6323-AYBRX,Brian Tate,2004-02-28,Luxor,Business,M,01246489118,PLAN_C,59,19.35,Yes
7014-ZZXAW,Christopher Nguyen,1998-11-12,Cairo,Business,F,01197034430,PLAN_C,71,24.25,No
4385-GZQXV,Anthony Caldwell,1990-03-31,Alexandria,Prepaid,F,01281396350,PLAN_A,16,94.45,Yes
7633-MVPUY,Mrs. Angela Roach,1994-12-11,Alexandria,Business,M,01165419020,PLAN_C,57,59.75,No
6366-ZGQGL,Daniel Davidson,1990-12-07,Cairo,Prepaid,M,01019189076,PLAN_A,1,24.8,Yes
4716-HHKQH,Mary Campbell,2008-03-30,Giza,Prepaid,M,01028337367,PLAN_A,20,107.05,No
5940-AHUHD,Christopher Harris,1984-12-22,Cairo,Prepaid,M,01124811778,PLAN_A,1,70.6,Yes
6432-TWQLB,Elizabeth Martin,1956-01-19,Aswan,Prepaid,M,01271115104,PLAN_A,5,85.4,Yes
4484-GLZOU,Stephanie Horton,1961-02-06,Aswan,Prepaid,F,01270769389,PLAN_A,52,105.05,Yes
3179-GBRWV,Ryan Parsons,1998-10-05,Alexandria,Prepaid,M,01193584597,PLAN_A,21,64.95,No
8645-KWHJO,Joseph Sosa,1969-01-11,Aswan,Prepaid,M,01135204672,PLAN_A,14,55.0,No
4130-MZLCC,Alicia Baker,1975-03-03,Alexandria,Prepaid,F,01112603206,PLAN_A,5,50.55,No
0314-TKOSI,Scott Koch,1960-05-18,Cairo,Prepaid,F,01016661503,PLAN_A,6,55.15,No
8229-MYEJZ,Lisa Dennis,1966-12-23,Cairo,Prepaid,F,01212970357,PLAN_A,10,51.2,No
2080-SRCDE,Virginia Hopkins,1969-01-25,Mansoura,Prepaid,F,01023726915,PLAN_A,1,25.4,No
9577-WJVCQ,Diane Joyce,1960-10-24,Mansoura,Prepaid,F,01146130759,PLAN_A,68,54.45,No
9512-UIBFX,Dr. Tina Ortiz,1975-07-23,Cairo,Prepaid,M,01068843284,PLAN_A,18,95.15,Yes
6202-DYYFX,Lisa Brown,1965-05-26,Alexandria,Postpaid,F,01211101134,PLAN_B,22,76.0,No
3808-HFKDE,Pam Vincent,1979-08-14,Cairo,Prepaid,F,01022106034,PLAN_A,20,44.35,No
5583-SXDAG,Carolyn Duran,1958-01-03,Cairo,Prepaid,M,01011976335,PLAN_A,1,70.0,Yes
3488-PGMQJ,Lisa Daugherty,1959-08-05,Tanta,Prepaid,M,01139150491,PLAN_A,8,74.5,Yes
3580-REOAC,Julie Johnson,1961-11-01,Giza,Prepaid,M,01166404064,PLAN_A,10,44.85,Yes
7534-BFESC,Andrew Gilmore,2006-02-26,Cairo,Prepaid,M,01176893545,PLAN_A,24,76.1,Yes
3727-OWVYD,Robert Wong,1968-11-17,Aswan,Postpaid,M,01172234675,PLAN_B,35,61.2,No
2294-SALNE,Daniel Hill,1994-01-11,Alexandria,Postpaid,M,01214259684,PLAN_B,23,86.8,No
4847-TAJYI,Dawn Collier,1975-06-03,Giza,Prepaid,F,01120767361,PLAN_A,6,89.35,No
1563-IWQEX,Wayne Jacobs,2005-11-04,Mansoura,Prepaid,F,01017521339,PLAN_A,12,19.7,No
8203-XJZRC,Kelsey Lewis,1987-03-05,Luxor,Prepaid,M,01162669959,PLAN_A,1,20.25,No
6556-DBKZF,Kathryn Willis,1994-05-30,Alexandria,Business,F,01082905989,PLAN_C,71,76.05,No
6851-WEFYX,Teresa Tate PhD,2005-04-05,Aswan,Prepaid,M,01134374441,PLAN_A,35,100.8,No
2985-JUUBZ,Jessica Pennington,1991-07-27,Alexandria,Prepaid,M,01043565097,PLAN_A,40,74.55,No
6390-DSAZX,Steven Nguyen,1983-10-23,Mansoura,Prepaid,F,01111693222,PLAN_A,1,73.6,Yes
0895-LMRSF,Victor Phillips,1979-06-27,Aswan,Postpaid,M,01043415162,PLAN_B,23,64.9,No
8098-LLAZX,Thomas Rowe,1977-12-26,Aswan,Prepaid,F,01169453211,PLAN_A,4,95.45,Yes
8266-VBFQL,Carolyn Carson,1987-12-04,Luxor,Prepaid,M,01014497675,PLAN_A,4,90.4,No
8181-YHCMF,Ashley Silva,1979-03-20,Alexandria,Business,F,01071852177,PLAN_C,68,60.3,No
2240-HSJQD,Shawn Andersen,1989-03-08,Tanta,Prepaid,M,01222611138,PLAN_A,38,81.85,No
1248-DYXUB,James Sanchez,1963-06-21,Luxor,Business,M,01299390064,PLAN_C,52,24.8,No
0265-EDXBD,Sarah Kelly,2003-08-21,Tanta,Prepaid,M,01073461570,PLAN_A,32,74.9,Yes
4115-BNPJY,Rebecca Wright,1985-09-17,Luxor,Business,M,01151890609,PLAN_C,29,75.55,No
3167-SNQPL,Dr. Robert Mahoney,1987-04-09,Alexandria,Prepaid,M,01131288466,PLAN_A,38,101.15,No
4091-TVOCN,Denise Martin,1979-03-19,Cairo,Postpaid,M,01215662097,PLAN_B,48,78.75,No
1098-TDVUQ,Megan Reed,1976-02-11,Cairo,Prepaid,F,01283763371,PLAN_A,1,19.25,No
7277-OZCGZ,Alison Nelson,1980-07-18,Mansoura,Prepaid,F,01226393556,PLAN_A,22,89.05,No
1557-EMYVT,Donald Vega,1970-04-25,Luxor,Business,F,01174589542,PLAN_C,43,115.05,No
2799-ARNLO,Kristin Yates,1989-02-15,Giza,Prepaid,F,01250106013,PLAN_A,5,69.35,No
7563-BIUPC,Angela Smith,1997-05-27,Luxor,Prepaid,M,01058375646,PLAN_A,5,80.6,Yes
5027-YOCXN,James Sims,1966-03-23,Luxor,Postpaid,M,01099482259,PLAN_B,51,110.05,No
3973-SKMLN,Christina Houston,1966-02-04,Luxor,Business,M,01025157001,PLAN_C,71,19.9,No
2321-OMBXY,Angela Thomas,1959-06-30,Tanta,Postpaid,F,01094947603,PLAN_B,38,80.3,Yes
2840-XANRC,David Brown,1968-05-25,Mansoura,Prepaid,M,01153555463,PLAN_A,24,93.15,Yes
6745-JEFZB,Brandi Perkins,1989-02-12,Cairo,Prepaid,M,01032462726,PLAN_A,35,91.5,No
5020-ZSTTY,Jeffrey Davis,1971-01-06,Mansoura,Postpaid,F,01188476684,PLAN_B,54,82.45,Yes
9880-TDQAC,Erika Murphy,2000-10-14,Mansoura,Business,F,01063124490,PLAN_C,72,60.0,No
8705-WZCYL,Mathew Black,1980-03-28,Mansoura,Prepaid,M,01011198544,PLAN_A,1,44.8,No
7102-JJVTX,Matthew Hutchinson,1996-02-03,Cairo,Postpaid,F,01087990837,PLAN_B,9,48.6,No
8626-PTQGE,Natalie Davies,1962-10-18,Cairo,Business,M,01273789750,PLAN_C,69,60.05,No
4983-CLMLV,Sherry Garcia,1961-06-03,Luxor,Prepaid,F,01290022258,PLAN_A,52,102.7,No
5701-YVSVF,Meghan Coleman,1961-08-14,Mansoura,Prepaid,F,01059848284,PLAN_A,11,82.9,No
5804-LEPIM,Rachel Yoder,1993-10-30,Giza,Prepaid,F,01043382936,PLAN_A,2,70.35,Yes
5697-GOMBF,Christie Hernandez,2002-11-21,Tanta,Prepaid,F,01077098020,PLAN_A,28,35.9,No
2739-CACDQ,Bradley Carlson,2001-08-22,Tanta,Prepaid,F,01093033107,PLAN_A,17,82.65,No
9385-EHGDO,Kyle Harris,2004-11-27,Cairo,Business,F,01193903841,PLAN_C,35,19.85,No
9498-FIMXL,Brandon Wilson,1964-11-01,Alexandria,Postpaid,F,01018022882,PLAN_B,8,19.2,No
2379-GYFLQ,Michele Williams,1983-07-13,Alexandria,Postpaid,M,01196513378,PLAN_B,46,94.9,No
0122-OAHPZ,Spencer Moody,1967-06-25,Alexandria,Prepaid,F,01081988124,PLAN_A,7,73.85,Yes
2868-SNELZ,Michael Ramirez,2005-08-26,Aswan,Prepaid,F,01026888275,PLAN_A,2,80.6,Yes
4322-RCYMT,Joseph Smith,1983-02-02,Luxor,Postpaid,M,01141229060,PLAN_B,68,75.8,Yes
6680-NENYN,Scott Myers,1965-10-12,Alexandria,Business,F,01184940527,PLAN_C,43,104.6,Yes
2088-IEBAU,Faith Burke,1994-07-29,Luxor,Business,F,01256616197,PLAN_C,68,88.15,No
7982-VCELR,Rachel Taylor,1961-03-21,Alexandria,Prepaid,F,01135899364,PLAN_A,36,94.8,No
1343-EHPYB,Michael Mitchell Jr.,1996-01-30,Giza,Prepaid,M,01060703288,PLAN_A,63,103.4,Yes
6035-BXTTY,Christina Maxwell,1993-12-04,Luxor,Prepaid,F,01128083446,PLAN_A,32,54.65,No
6885-PKOAM,Jonathan Duncan,1967-09-23,Alexandria,Business,F,01115300062,PLAN_C,71,85.75,No
7520-HQWJU,Christine Oneal,1958-11-08,Tanta,Prepaid,F,01168720256,PLAN_A,66,67.45,No
9639-BUJXT,Sarah Wright,1959-06-30,Cairo,Postpaid,M,01249555923,PLAN_B,63,20.5,No
5924-SNGKP,Gary Walker,1990-12-30,Luxor,Postpaid,F,01275779034,PLAN_B,41,20.25,No
0021-IKXGC,Leslie Harmon,1978-08-09,Tanta,Prepaid,F,01086061419,PLAN_A,1,72.1,No
2034-GDRCN,Joseph Dudley,2001-08-01,Tanta,Prepaid,F,01082963514,PLAN_A,2,90.4,Yes
8966-SNIZF,Cathy Bradford,1998-04-17,Tanta,Business,F,01153443711,PLAN_C,70,19.45,No
6243-OZGFH,Michelle Turner,1997-09-22,Aswan,Prepaid,F,01272866875,PLAN_A,23,44.95,No
4654-DLAMQ,Matthew Sampson,2004-08-14,Cairo,Postpaid,F,01190353461,PLAN_B,64,97.0,No
0513-RBGPE,Darlene Roach,2000-01-20,Cairo,Business,M,01231520928,PLAN_C,37,62.8,No
5160-UXJED,Alexander Little,1996-08-13,Mansoura,Postpaid,M,01081288059,PLAN_B,17,44.6,No
4115-NZRKS,Joshua Williams,1965-04-02,Aswan,Prepaid,F,01070315326,PLAN_A,7,89.15,No
0219-YTZUE,Colin Wallace,1992-02-12,Tanta,Prepaid,M,01145346140,PLAN_A,4,84.8,Yes
0623-IIHUG,Wendy White,2005-05-26,Cairo,Prepaid,F,01259273033,PLAN_A,21,41.9,Yes
4572-DVCGN,Jeffery Padilla,1967-06-15,Cairo,Prepaid,F,01110096613,PLAN_A,10,80.25,Yes
3351-NGXYI,Jonathan Jackson,2002-04-04,Tanta,Prepaid,F,01277908497,PLAN_A,16,54.1,No
8984-EYLLL,David Le,1989-10-03,Tanta,Business,M,01134901990,PLAN_C,64,105.25,No
9057-MSWCO,Tracy Reynolds,1965-12-11,Alexandria,Prepaid,M,01093179370,PLAN_A,27,30.75,Yes
9833-TGFHX,Tina Michael,1970-12-30,Alexandria,Postpaid,M,01193241474,PLAN_B,42,97.1,No
9294-TDIPC,Lori Roberson,1962-10-31,Luxor,Prepaid,M,01053042832,PLAN_A,5,20.2,No
5229-DTFYB,Brittney Smith,1977-07-11,Luxor,Business,F,01218501586,PLAN_C,41,98.8,No
0104-PPXDV,Kevin Gardner,2007-11-09,Luxor,Postpaid,M,01282337519,PLAN_B,58,50.3,No
5176-LMJXE,Danielle Shelton,2007-11-19,Alexandria,Business,F,01135483846,PLAN_C,47,20.55,No
3583-KRKMD,Ryan Wolfe,1972-06-23,Tanta,Prepaid,M,01276779917,PLAN_A,18,75.9,No
1010-DIAUQ,Michael Waller,1985-09-22,Luxor,Prepaid,M,01230687181,PLAN_A,5,96.5,Yes
9069-LGEUL,Lori Blackburn,2003-01-17,Cairo,Prepaid,M,01248000942,PLAN_A,23,59.95,No
7302-ZHMHP,Jessica Porter,2003-02-17,Alexandria,Prepaid,F,01165003032,PLAN_A,1,19.15,No
9571-EDEBV,Kristine Hopkins,2003-05-05,Luxor,Postpaid,M,01253221337,PLAN_B,71,98.65,No
3520-FJGCV,Mackenzie Ellis,1996-07-05,Cairo,Business,M,01022919301,PLAN_C,72,112.6,No
6563-VRERX,Samantha Robinson,1992-11-13,Luxor,Postpaid,M,01298434857,PLAN_B,33,20.6,No
0259-GBZSH,Megan Fritz,1982-06-15,Giza,Prepaid,M,01015875684,PLAN_A,2,85.65,Yes
6122-EFVKN,Troy Anderson,1992-04-19,Tanta,Business,M,01033976493,PLAN_C,24,35.75,No
2805-EDJPQ,Stephen Stone,1961-06-20,Tanta,Postpaid,F,01037122588,PLAN_B,56,99.75,No
6862-CQUMB,Allison Parks,1957-05-22,Luxor,Prepaid,M,01075145297,PLAN_A,37,96.1,No
7156-MXBJE,Stacey Wall,2000-09-07,Giza,Postpaid,F,01023254482,PLAN_B,43,85.1,No
6158-HDPXZ,Corey Williams,1985-09-01,Luxor,Prepaid,M,01086639957,PLAN_A,1,25.35,No
9601-BRXPO,Leonard Estrada PhD,1984-08-25,Mansoura,Prepaid,F,01262156850,PLAN_A,25,104.95,Yes
2863-IMQDR,Mrs. Tammy Lee,2002-09-19,Mansoura,Business,F,01275754558,PLAN_C,61,89.65,No
5686-CMAWK,Megan Hicks,1977-09-20,Tanta,Postpaid,M,01293747900,PLAN_B,17,86.75,No
5651-CRHKQ,Thomas Austin,1959-11-27,Aswan,Postpaid,F,01289228847,PLAN_B,41,86.2,No
6905-NIQIN,George Skinner,1961-09-27,Mansoura,Prepaid,M,01116588161,PLAN_A,1,50.65,Yes
8204-YJCLA,Leslie Kirby,2006-07-30,Mansoura,Business,M,01139624910,PLAN_C,72,64.8,No
5167-ZFFMM,Chloe Hicks,2006-03-20,Luxor,Prepaid,M,01219512542,PLAN_A,1,90.85,Yes
6583-SZVGP,John Lee,1970-01-18,Alexandria,Business,M,01038016352,PLAN_C,48,108.1,No
4895-TMWIR,David Morgan,1985-12-17,Alexandria,Prepaid,M,01275955329,PLAN_A,11,19.95,Yes
0533-BNWKF,Nicole Hunter,2003-11-01,Giza,Prepaid,F,01072821834,PLAN_A,55,85.45,Yes
1708-PBBOA,Alyssa Taylor,1969-01-03,Alexandria,Postpaid,F,01218147041,PLAN_B,42,54.75,No
8782-LKFPK,Lori Clarke,1959-09-27,Cairo,Prepaid,M,01184896161,PLAN_A,44,90.4,No
5522-JBWMO,Shawn Davis,2001-05-12,Aswan,Prepaid,M,01265828293,PLAN_A,1,44.0,No
3597-MVHJT,Lacey Bradshaw,1992-03-13,Mansoura,Prepaid,F,01117824896,PLAN_A,27,95.6,No
9774-NRNAU,Robert Carrillo,1964-09-27,Aswan,Prepaid,M,01245677170,PLAN_A,27,84.8,No
0224-RLWWD,Steven Mack,1963-12-29,Cairo,Prepaid,F,01215456373,PLAN_A,2,44.3,No
9967-ATRFS,Kelli Short,1985-05-24,Mansoura,Prepaid,F,01219447334,PLAN_A,19,19.9,No
3951-NJCVI,Christopher Whitaker,1994-12-22,Giza,Prepaid,F,01120460308,PLAN_A,42,95.05,No
2977-CEBSX,Angela Gomez,2007-11-08,Cairo,Business,F,01079724133,PLAN_C,66,90.05,No
0177-PXBAT,Melanie Gray,1973-06-28,Cairo,Prepaid,M,01023586205,PLAN_A,33,109.9,No
6599-CEBNN,Christine Rodriguez,1994-09-14,Aswan,Prepaid,F,01241006711,PLAN_A,34,73.95,Yes
2519-ERQOJ,Jessica Thompson,1970-09-01,Luxor,Prepaid,M,01261718263,PLAN_A,33,54.6,No
5876-QMYLD,Devin Jensen,1967-01-01,Aswan,Postpaid,F,01035920053,PLAN_B,23,20.05,No
2277-AXSDC,Justin Jacobs,1994-11-17,Tanta,Postpaid,F,01298164473,PLAN_B,32,19.75,No
9442-JTWDL,Brandon Warren,1958-09-12,Aswan,Postpaid,F,01086507818,PLAN_B,11,20.05,No
0979-PHULV,Andrea Hunt,1971-11-06,Alexandria,Prepaid,M,01234011268,PLAN_A,69,99.45,Yes
3067-SVMTC,Alfred Butler,1990-03-16,Cairo,Postpaid,F,01284912498,PLAN_B,68,55.9,No
5495-GPSRW,Stacy Wilson,1989-11-04,Aswan,Business,M,01124161873,PLAN_C,20,19.7,No
7606-BPHHN,Mr. Trevor Thomas,1973-05-21,Cairo,Business,M,01287385064,PLAN_C,72,19.8,No
4742-DRORA,Karen Hester,1958-05-01,Tanta,Postpaid,M,01171568435,PLAN_B,60,95.4,No
0111-KLBQG,Kevin Mendoza,1975-05-04,Alexandria,Prepaid,M,01299287317,PLAN_A,32,93.95,No
4800-VHZKI,Linda Lopez,1977-06-22,Cairo,Prepaid,F,01123972387,PLAN_A,1,19.9,Yes
7989-CHGTL,Heidi Porter,1986-03-22,Aswan,Prepaid,M,01034212413,PLAN_A,1,19.6,Yes
0334-GDDSO,Patrick Robertson,1997-02-22,Cairo,Prepaid,M,01263896091,PLAN_A,3,81.35,Yes
4163-NCJAK,Tina Thomas,1992-08-29,Mansoura,Postpaid,F,01255300210,PLAN_B,46,24.45,No
5233-AOZUF,Amber Lee,1981-11-18,Tanta,Prepaid,F,01231230084,PLAN_A,29,74.95,No
5973-EJGDP,Andrea Thompson,1981-09-14,Alexandria,Prepaid,M,01290519326,PLAN_A,51,87.35,No
1996-DBMUS,Tyler Hall,1978-11-12,Luxor,Prepaid,F,01157288136,PLAN_A,48,70.65,No
7916-VCCPB,Jennifer Rodriguez,1956-05-06,Cairo,Prepaid,F,01183830667,PLAN_A,16,73.25,No
4686-GEFRM,Tim Taylor,1972-12-04,Aswan,Business,M,01159891348,PLAN_C,70,98.7,No
5249-QYHEX,Frank Hampton,2006-10-30,Alexandria,Business,F,01194992144,PLAN_C,40,24.8,No
0578-SKVMF,Amanda Brown,2007-02-20,Aswan,Prepaid,F,01153412847,PLAN_A,22,83.3,Yes
5564-NEMQO,Stephanie Nguyen,2003-12-04,Aswan,Prepaid,F,01242309234,PLAN_A,1,75.3,Yes
2233-FAGXV,Caleb Huffman,1965-06-01,Cairo,Prepaid,F,01283232714,PLAN_A,5,24.3,No
5605-IYGFG,Amber Davies,1998-03-28,Aswan,Prepaid,F,01060340113,PLAN_A,7,69.85,No
7663-ZTEGJ,Gina Abbott,1996-08-23,Cairo,Postpaid,M,01244103265,PLAN_B,29,100.55,No
3935-TBRZZ,David Wong,1982-11-18,Luxor,Postpaid,M,01170720566,PLAN_B,44,25.7,No
8111-BKVDS,Sean Porter,1982-09-11,Mansoura,Prepaid,F,01163296593,PLAN_A,10,40.7,No
2055-SIFSS,Charles Johnson,2005-01-28,Aswan,Prepaid,F,01014652375,PLAN_A,55,51.65,No
2806-MLNTI,Zachary Mann,1974-02-09,Aswan,Postpaid,M,01189961933,PLAN_B,52,105.1,No
8734-DKSTZ,Grant Keith,1958-11-09,Aswan,Prepaid,F,01079472352,PLAN_A,10,85.95,No
4360-PNRQB,Jacqueline Durham,1991-07-07,Giza,Prepaid,M,01050512501,PLAN_A,18,75.6,No
6152-ONASV,Donald Solomon,1999-05-09,Giza,Postpaid,F,01050310141,PLAN_B,68,58.25,No
9063-ZGTUY,Renee Green,1998-08-11,Alexandria,Prepaid,F,01038833029,PLAN_A,61,19.4,Yes
7781-HVGMK,Ryan Hurley,1962-01-24,Mansoura,Business,F,01112912708,PLAN_C,72,65.2,No
2181-UAESM,William Johnson,1980-09-24,Mansoura,Prepaid,M,01247038339,PLAN_A,2,53.45,No
2957-LOLHO,Kristen Ashley,1996-05-21,Giza,Prepaid,M,01278621697,PLAN_A,12,45.4,Yes
6048-NJXHX,Timothy Perry,1987-07-23,Alexandria,Business,M,01286593789,PLAN_C,41,19.75,No
2320-SLKMB,Taylor Martin,1984-10-23,Giza,Prepaid,F,01230765467,PLAN_A,26,44.45,No
4980-URKXC,Kristina Jenkins,1965-02-14,Luxor,Postpaid,M,01015064880,PLAN_B,36,20.85,No
4376-KFVRS,Dave Thomas,1993-03-23,Alexandria,Business,M,01157735307,PLAN_C,72,114.05,No
5886-VLQVU,Julie Golden,1984-01-20,Mansoura,Prepaid,M,01028576833,PLAN_A,35,89.85,No
3577-AMVUX,Hannah Ford,2003-02-03,Mansoura,Prepaid,M,01159269031,PLAN_A,1,55.05,No
0771-WLCLA,Jack Graham,1977-10-08,Giza,Prepaid,F,01243535226,PLAN_A,16,112.95,No
5628-RKIFK,Madeline Ibarra,2008-04-26,Luxor,Prepaid,F,01044392465,PLAN_A,49,101.55,No
0206-TBWLC,Melody Wallace,1985-07-26,Giza,Postpaid,F,01122335296,PLAN_B,54,114.65,No
2937-FTHUR,Christine Tyler,1996-01-12,Tanta,Prepaid,F,01263660012,PLAN_A,18,64.8,No
1910-FMXJM,Jean Barrera,1956-06-05,Cairo,Prepaid,F,01239183937,PLAN_A,36,80.4,No
7752-XUSCI,Lisa White,1993-06-04,Cairo,Prepaid,F,01220361818,PLAN_A,60,105.9,Yes
4110-PFEUZ,Leslie Krause,1991-09-12,Luxor,Prepaid,F,01253579429,PLAN_A,1,69.55,Yes
0732-OCQOC,Cory Cox,1985-01-03,Aswan,Business,F,01133206579,PLAN_C,52,25.05,No
5168-MSWXT,Kathryn Bailey,1959-05-17,Aswan,Prepaid,M,01187340611,PLAN_A,8,94.75,No
1090-ESELR,Matthew Morales,1991-12-26,Cairo,Business,M,01089890579,PLAN_C,72,105.5,No
8592-PLTMQ,William Bowen,2006-07-29,Cairo,Postpaid,F,01250318100,PLAN_B,64,24.7,No
5760-WRAHC,Leslie Vasquez,1981-11-02,Aswan,Prepaid,F,01087347488,PLAN_A,22,69.75,No
8847-GEOOQ,Joshua Castillo,2000-01-22,Alexandria,Prepaid,M,01120533057,PLAN_A,60,60.2,No
0256-LTHVJ,Bradley Durham,2004-03-29,Aswan,Prepaid,F,01054881018,PLAN_A,28,81.05,Yes
4785-FCIFB,Robert Walker,2007-02-01,Giza,Business,F,01168291349,PLAN_C,61,24.4,No
8313-NDOIA,Monica Young,1979-09-05,Alexandria,Prepaid,F,01126178675,PLAN_A,24,104.15,No
5149-CUZUJ,Amber Long,1979-08-14,Giza,Postpaid,M,01097614538,PLAN_B,28,92.9,No
0942-KOWSM,Nathan Rios,1980-09-05,Cairo,Business,F,01211534696,PLAN_C,30,80.8,No
4237-CLSMM,Kimberly Cross,1957-10-08,Alexandria,Prepaid,M,01294851591,PLAN_A,2,20.0,No
1452-VOQCH,Tracey Johnson,1958-05-19,Giza,Prepaid,M,01117264930,PLAN_A,1,75.1,No
4719-UMSIY,Kelly Lewis,1970-10-18,Giza,Prepaid,M,01180381542,PLAN_A,6,19.65,No
6614-VBEGU,Marcus Lynn,1956-08-21,Alexandria,Prepaid,F,01052857940,PLAN_A,24,69.45,No
0880-TKATG,Ashley Krueger,2000-10-26,Luxor,Prepaid,M,01285821325,PLAN_A,4,101.15,Yes
3811-VBYBZ,Andrea Stephens,1999-07-03,Tanta,Prepaid,M,01053866598,PLAN_A,7,99.8,Yes
1480-BKXGA,George Bowers,1965-03-01,Aswan,Business,M,01239634895,PLAN_C,72,116.05,No
2996-XAUVF,Alexis Alvarado,1977-02-16,Mansoura,Business,M,01016780654,PLAN_C,70,40.05,No
9076-AXYIK,Heather Williams,1982-08-31,Giza,Business,M,01262731823,PLAN_C,64,102.1,No
5968-XQIVE,James Short,1989-08-10,Aswan,Postpaid,M,01189877290,PLAN_B,72,89.7,No
8896-RAZCR,Mary Smith,1961-06-08,Tanta,Business,F,01277743626,PLAN_C,44,19.9,No
4640-UHDOS,Debra Lewis,1991-03-08,Mansoura,Prepaid,F,01039807828,PLAN_A,13,55.95,Yes
4933-IKULF,Jasmine Chan,1985-05-18,Aswan,Postpaid,F,01148894019,PLAN_B,17,20.65,No
3583-EKAPL,Kerri Hall MD,2007-08-04,Cairo,Prepaid,M,01129865888,PLAN_A,1,55.0,Yes
1304-BCCFO,Theresa Wells,1982-07-20,Mansoura,Prepaid,M,01055119729,PLAN_A,9,70.05,No
4104-PVRPS,Rebecca Rodriguez,1991-01-02,Tanta,Prepaid,M,01073868130,PLAN_A,24,53.6,No
9399-APLBT,Maria Green,2002-03-11,Aswan,Prepaid,F,01216618423,PLAN_A,1,74.7,Yes
2359-KMGLI,Trevor Fernandez,1976-08-13,Giza,Prepaid,M,01263578549,PLAN_A,24,80.25,Yes
3780-DDGSE,Timothy Estrada,1976-01-01,Mansoura,Prepaid,M,01121419108,PLAN_A,35,76.05,No
4431-EDMIQ,George Robbins,1978-04-25,Cairo,Prepaid,F,01177353558,PLAN_A,7,75.7,No
0306-JAELE,Hayden Knight,1963-08-31,Alexandria,Prepaid,M,01127498659,PLAN_A,5,96.1,Yes
6227-HWPWX,Patrick Howard,1998-10-04,Giza,Prepaid,F,01074548325,PLAN_A,15,69.0,Yes
0486-LGCCH,Brittany Newman,1989-06-25,Cairo,Business,M,01236589676,PLAN_C,11,19.65,No
0447-BEMNG,Glenn Mendez,1978-04-08,Cairo,Prepaid,F,01163058791,PLAN_A,48,45.3,Yes
4612-SSVHJ,Kelly Young,1986-12-11,Mansoura,Prepaid,F,01286682706,PLAN_A,20,81.45,No
